A	filename	PSG filename
B	id1	subject identification
C	cyc_def_option	"Method used to split the sleep period in sleep cycles, it defines the criteria. I.e. : ""Minimum criteria""  ""Aeschbach 1993""  ""Feinberg 1979"""
D	cyc_def_include_soremp	Include a REM sleep periods (REMP) that occur within 15 minutes of sleep onset.
E	cyc_def_include_last_incomplete	Include the last sleep cycle even if the NREM period (NREMP) or REMP does not meet the minimum duration criteria.
F	cyc_def_rem_min	Minimum length without R stage to end the REMP.
G	cyc_def_first_nrem_min	Minimum length of the first NREMP in minutes.
H	cyc_def_mid_last_nrem_min	Minimum length of the middle and last NREMP in minutes.
I	cyc_def_last_nrem_valid_min	Minimum length of the NREMP in minutes to validate the last sleep cycle.
J	cyc_def_first_rem_min	Minimum length of the first REMP in minutes.
K	cyc_def_mid_rem_min	Minimum length of the middle REMP in minutes.
L	cyc_def_last_rem_min	Minimum length of the last REMP in minutes.
M	cyc_def_move_end_rem	"Move the end of the REMP to the start of the following NREMP, eliminating the temporal ""gap"" between 2 cycles."
N	cyc_def_sleep_stages	"List of valid stages used to define the sleep cycles:  ""N1, N2, N3, R"" or ""N2, N3, R"""
O	min_sec	Minimum duration of the spindle in sec.
P	max_sec	Maximum duration of the spindle in sec.
Q	sleep_stage_sel	Sleep stages selection to detect spindles in.
R	detect_in_cycle	Flag to detect spindle in sleep cycles only.
S	detect_exclude_remp	Flag to exclude rem period from the spindle detection.
T	spindle_event_name	Spindle event name (specific to the detection algorithm).
U	artefact_group_name_list	List of groups and names of the artifact excluded from the spindle detection
V	chan_label	The label of the channel.
W	chan_fs	The sampling rate (Hz) of the channel.
X	sleep_cycle_count	Number of sleep cycles.
Y	sleep_period_min	Total period for detection - Duration (min) of the sleep period.
Z	total_N1_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N1 stage minus the REM periods if excluded.
AA	total_N2_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N2 stage minus the REM periods if excluded.
AB	total_N3_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N3 stage minus the REM periods if excluded.
AC	total_N2N3_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N2 and N3 stage minus the REM periods if excluded.
AD	total_NREM_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in NREM stage (N1, N2, N3) minus the REM periods if excluded.
AE	total_R_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in REM stage.
AF	total_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep stage selected minus thoses included in REM periods if remps are excluded.
AG	total_N1_spindle_count	Total - Sleep spindle count in N1 stage.
AH	total_N2_spindle_count	Total - Sleep spindle count in N2 stage.
AI	total_N3_spindle_count	Total - Sleep spindle count in N3 stage.
AJ	total_N2N3_spindle_count	Total - Sleep spindle count in N2 and N3 stage.
AK	total_NREM_spindle_count	Total - Sleep spindle count in NREM stage (N1, N2, N3).
AL	total_R_spindle_count	Total - Sleep spindle count in REM stage.
AM	total_spindle_count	Total - Sleep spindle count in all stages.
AN	total_N1_density	Total - Spindle density (count/min) in N1 stage.
AO	total_N2_density	Total - Spindle density (count/min) in N2 stage.
AP	total_N3_density	Total - Spindle density (count/min) in N3 stage.
AQ	total_N2N3_density	Total - Spindle density (count/min) in N2 and N3 stage.
AR	total_NREM_density	Total - Spindle density (count/min) in NREM stage (N1, N2, N3).
AS	total_R_density	Total - Spindle density (count/min) in REM stage.
AT	total_density	Total - Spindle density (count/min)
AU	total_N1_spindle_sec	Total - Average spindle duration (s) in N1 stage.
AV	total_N2_spindle_sec	Total - Average spindle duration (s) in N2 stage.
AW	total_N3_spindle_sec	Total - Average spindle duration (s) in N3 stage.
AX	total_N2N3_spindle_sec	Total - Average spindle duration (s) in N2 and N3 stage.
AY	total_NREM_spindle_sec	Total - Average spindle duration (s) in NREM stage (N1, N2, N3).
AZ	total_R_spindle_sec	Total - Average spindle duration (s) in REM stage.
BA	total_spindle_sec	Total - Average spindle duration (s)
BB	total_N1_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BC	total_N2_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BD	total_N3_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BE	total_N2N3_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BF	total_NREM_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BG	total_R_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BH	total_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum.
BI	total_N1_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N1 stage.
BJ	total_N2_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N2 stage.
BK	total_N3_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N3 stage.
BL	total_N2N3_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BM	total_NREM_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BN	total_R_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in REM stage.
BO	total_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks.
BP	total_N1_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in N1 stage.
BQ	total_N2_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in N2 stage.
BR	total_N3_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in N3 stage.
BS	total_N2N3_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BT	total_NREM_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BU	total_R_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV) in REM stage.
BV	total_amp_pkpk_uV	Total - Average peak-to-peak amplitude (uV)
BW	total_N1_amp_rms_uV	Total - Average rms amplitude (uV) in N1 stage.
BX	total_N2_amp_rms_uV	Total - Average rms amplitude (uV) in N2 stage.
BY	total_N3_amp_rms_uV	Total - Average rms amplitude (uV) in N3 stage.
BZ	total_N2N3_amp_rms_uV	Total - Average rms amplitude (uV) in N2 and N3 stage.
CA	total_NREM_amp_rms_uV	Total - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
CB	total_R_amp_rms_uV	Total - Average rms amplitude (uV) in REM stage.
CC	total_amp_rms_uV	Total - Average rms (Root Mean Square) amplitude (uV)
CD	total_N1_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
CE	total_N2_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
CF	total_N3_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
CG	total_N2N3_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
CH	total_NREM_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
CI	total_R_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
CJ	total_RSAI_uVsec	Total - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
CK	cyc1_valid_min	Cycle 1 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
CL	cyc1_N1_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
CM	cyc1_N2_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
CN	cyc1_N3_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
CO	cyc1_N2N3_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
CP	cyc1_NREM_valid_min	Cycle 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
CQ	cyc1_R_valid_min	Cycle 1 - Valid (no artifact) duration (min) in REM stage available for detection.
CR	cyc1_min	Cycle 1 duration (min) minus the REM periods if excluded.
CS	cyc1_N1_spindle_count	Cycle 1 - Sleep spindle count in N1 stage.
CT	cyc1_N2_spindle_count	Cycle 1 - Sleep spindle count in N2 stage.
CU	cyc1_N3_spindle_count	Cycle 1 - Sleep spindle count in N3 stage.
CV	cyc1_N2N3_spindle_count	Cycle 1 - Sleep spindle count in N2 and N3 stage.
CW	cyc1_NREM_spindle_count	Cycle 1 - Sleep spindle count in NREM stage (N1, N2, N3).
CX	cyc1_R_spindle_count	Cycle 1 - Sleep spindle count in REM stage.
CY	cyc1_spindle_count	Cycle 1 - Sleep spindle count in all stages.
CZ	cyc1_N1_density	Cycle 1 - Spindle density (count/min) in N1 stage.
DA	cyc1_N2_density	Cycle 1 - Spindle density (count/min) in N2 stage.
DB	cyc1_N3_density	Cycle 1 - Spindle density (count/min) in N3 stage.
DC	cyc1_N2N3_density	Cycle 1 - Spindle density (count/min) in N2 and N3 stage.
DD	cyc1_NREM_density	Cycle 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
DE	cyc1_R_density	Cycle 1 - Spindle density (count/min) in REM stage.
DF	cyc1_density	Cycle 1 - Spindle density (count/min) in all stages.
DG	cyc1_N1_spindle_sec	Cycle 1 - Average spindle duration (s) in N1 stage.
DH	cyc1_N2_spindle_sec	Cycle 1 - Average spindle duration (s) in N2 stage.
DI	cyc1_N3_spindle_sec	Cycle 1 - Average spindle duration (s) in N3 stage.
DJ	cyc1_N2N3_spindle_sec	Cycle 1 - Average spindle duration (s) in N2 and N3 stage.
DK	cyc1_NREM_spindle_sec	Cycle 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
DL	cyc1_R_spindle_sec	Cycle 1 - Average spindle duration (s) in REM stage.
DM	cyc1_spindle_sec	Cycle 1 - Average spindle duration (s) in all stages.
DN	cyc1_N1_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
DO	cyc1_N2_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
DP	cyc1_N3_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
DQ	cyc1_N2N3_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
DR	cyc1_NREM_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
DS	cyc1_R_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
DT	cyc1_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
DU	cyc1_N1_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
DV	cyc1_N2_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
DW	cyc1_N3_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
DX	cyc1_N2N3_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
DY	cyc1_NREM_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
DZ	cyc1_R_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in REM stage.
EA	cyc1_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in all stages.
EB	cyc1_N1_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in N1 stage.
EC	cyc1_N2_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in N2 stage.
ED	cyc1_N3_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in N3 stage.
EE	cyc1_N2N3_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
EF	cyc1_NREM_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
EG	cyc1_R_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in REM stage.
EH	cyc1_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (uV) in all stages
EI	cyc1_N1_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in N1 stage.
EJ	cyc1_N2_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in N2 stage.
EK	cyc1_N3_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in N3 stage.
EL	cyc1_N2N3_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in N2 and N3 stage.
EM	cyc1_NREM_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
EN	cyc1_R_amp_rms_uV	Cycle 1 - Average rms amplitude (uV) in REM stage.
EO	cyc1_amp_rms_uV	Cycle 1 - Average rms (Root Mean Square) amplitude (uV) in all stages
EP	cyc1_N1_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
EQ	cyc1_N2_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ER	cyc1_N3_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ES	cyc1_N2N3_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ET	cyc1_NREM_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
EU	cyc1_R_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
EV	cyc1_RSAI_uVsec	Cycle 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
EW	cyc2_valid_min	Cycle 2 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
EX	cyc2_N1_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
EY	cyc2_N2_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
EZ	cyc2_N3_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
FA	cyc2_N2N3_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
FB	cyc2_NREM_valid_min	Cycle 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
FC	cyc2_R_valid_min	Cycle 2 - Valid (no artifact) duration (min) in REM stage available for detection.
FD	cyc2_min	Cycle 2 duration (min) minus the REM periods if excluded.
FE	cyc2_N1_spindle_count	Cycle 2 - Sleep spindle count in N1 stage.
FF	cyc2_N2_spindle_count	Cycle 2 - Sleep spindle count in N2 stage.
FG	cyc2_N3_spindle_count	Cycle 2 - Sleep spindle count in N3 stage.
FH	cyc2_N2N3_spindle_count	Cycle 2 - Sleep spindle count in N2 and N3 stage.
FI	cyc2_NREM_spindle_count	Cycle 2 - Sleep spindle count in NREM stage (N1, N2, N3).
FJ	cyc2_R_spindle_count	Cycle 2 - Sleep spindle count in REM stage.
FK	cyc2_spindle_count	Cycle 2 - Sleep spindle count in all stages.
FL	cyc2_N1_density	Cycle 2 - Spindle density (count/min) in N1 stage.
FM	cyc2_N2_density	Cycle 2 - Spindle density (count/min) in N2 stage.
FN	cyc2_N3_density	Cycle 2 - Spindle density (count/min) in N3 stage.
FO	cyc2_N2N3_density	Cycle 2 - Spindle density (count/min) in N2 and N3 stage.
FP	cyc2_NREM_density	Cycle 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
FQ	cyc2_R_density	Cycle 2 - Spindle density (count/min) in REM stage.
FR	cyc2_density	Cycle 2 - Spindle density (count/min) in all stages.
FS	cyc2_N1_spindle_sec	Cycle 2 - Average spindle duration (s) in N1 stage.
FT	cyc2_N2_spindle_sec	Cycle 2 - Average spindle duration (s) in N2 stage.
FU	cyc2_N3_spindle_sec	Cycle 2 - Average spindle duration (s) in N3 stage.
FV	cyc2_N2N3_spindle_sec	Cycle 2 - Average spindle duration (s) in N2 and N3 stage.
FW	cyc2_NREM_spindle_sec	Cycle 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
FX	cyc2_R_spindle_sec	Cycle 2 - Average spindle duration (s) in REM stage.
FY	cyc2_spindle_sec	Cycle 2 - Average spindle duration (s) in all stages.
FZ	cyc2_N1_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
GA	cyc2_N2_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
GB	cyc2_N3_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
GC	cyc2_N2N3_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
GD	cyc2_NREM_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
GE	cyc2_R_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
GF	cyc2_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
GG	cyc2_N1_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
GH	cyc2_N2_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
GI	cyc2_N3_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
GJ	cyc2_N2N3_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
GK	cyc2_NREM_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
GL	cyc2_R_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in REM stage.
GM	cyc2_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in all stages.
GN	cyc2_N1_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in N1 stage.
GO	cyc2_N2_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in N2 stage.
GP	cyc2_N3_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in N3 stage.
GQ	cyc2_N2N3_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
GR	cyc2_NREM_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
GS	cyc2_R_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in REM stage.
GT	cyc2_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (uV) in all stages
GU	cyc2_N1_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in N1 stage.
GV	cyc2_N2_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in N2 stage.
GW	cyc2_N3_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in N3 stage.
GX	cyc2_N2N3_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in N2 and N3 stage.
GY	cyc2_NREM_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
GZ	cyc2_R_amp_rms_uV	Cycle 2 - Average rms amplitude (uV) in REM stage.
HA	cyc2_amp_rms_uV	Cycle 2 - Average rms (Root Mean Square) amplitude (uV) in all stages
HB	cyc2_N1_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
HC	cyc2_N2_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
HD	cyc2_N3_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
HE	cyc2_N2N3_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
HF	cyc2_NREM_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
HG	cyc2_R_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
HH	cyc2_RSAI_uVsec	Cycle 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
HI	cyc3_valid_min	Cycle 3 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
HJ	cyc3_N1_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
HK	cyc3_N2_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
HL	cyc3_N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
HM	cyc3_N2N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
HN	cyc3_NREM_valid_min	Cycle 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
HO	cyc3_R_valid_min	Cycle 3 - Valid (no artifact) duration (min) in REM stage available for detection.
HP	cyc3_min	Cycle 3 duration (min) minus the REM periods if excluded.
HQ	cyc3_N1_spindle_count	Cycle 3 - Sleep spindle count in N1 stage.
HR	cyc3_N2_spindle_count	Cycle 3 - Sleep spindle count in N2 stage.
HS	cyc3_N3_spindle_count	Cycle 3 - Sleep spindle count in N3 stage.
HT	cyc3_N2N3_spindle_count	Cycle 3 - Sleep spindle count in N2 and N3 stage.
HU	cyc3_NREM_spindle_count	Cycle 3 - Sleep spindle count in NREM stage (N1, N2, N3).
HV	cyc3_R_spindle_count	Cycle 3 - Sleep spindle count in REM stage.
HW	cyc3_spindle_count	Cycle 3 - Sleep spindle count in all stages.
HX	cyc3_N1_density	Cycle 3 - Spindle density (count/min) in N1 stage.
HY	cyc3_N2_density	Cycle 3 - Spindle density (count/min) in N2 stage.
HZ	cyc3_N3_density	Cycle 3 - Spindle density (count/min) in N3 stage.
IA	cyc3_N2N3_density	Cycle 3 - Spindle density (count/min) in N2 and N3 stage.
IB	cyc3_NREM_density	Cycle 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
IC	cyc3_R_density	Cycle 3 - Spindle density (count/min) in REM stage.
ID	cyc3_density	Cycle 3 - Spindle density (count/min) in all stages.
IE	cyc3_N1_spindle_sec	Cycle 3 - Average spindle duration (s) in N1 stage.
IF	cyc3_N2_spindle_sec	Cycle 3 - Average spindle duration (s) in N2 stage.
IG	cyc3_N3_spindle_sec	Cycle 3 - Average spindle duration (s) in N3 stage.
IH	cyc3_N2N3_spindle_sec	Cycle 3 - Average spindle duration (s) in N2 and N3 stage.
II	cyc3_NREM_spindle_sec	Cycle 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
IJ	cyc3_R_spindle_sec	Cycle 3 - Average spindle duration (s) in REM stage.
IK	cyc3_spindle_sec	Cycle 3 - Average spindle duration (s) in all stages.
IL	cyc3_N1_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
IM	cyc3_N2_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
IN	cyc3_N3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
IO	cyc3_N2N3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
IP	cyc3_NREM_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
IQ	cyc3_R_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
IR	cyc3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
IS	cyc3_N1_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
IT	cyc3_N2_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
IU	cyc3_N3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
IV	cyc3_N2N3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
IW	cyc3_NREM_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
IX	cyc3_R_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in REM stage.
IY	cyc3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in all stages.
IZ	cyc3_N1_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in N1 stage.
JA	cyc3_N2_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in N2 stage.
JB	cyc3_N3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in N3 stage.
JC	cyc3_N2N3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
JD	cyc3_NREM_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
JE	cyc3_R_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in REM stage.
JF	cyc3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (uV) in all stages
JG	cyc3_N1_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in N1 stage.
JH	cyc3_N2_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in N2 stage.
JI	cyc3_N3_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in N3 stage.
JJ	cyc3_N2N3_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in N2 and N3 stage.
JK	cyc3_NREM_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
JL	cyc3_R_amp_rms_uV	Cycle 3 - Average rms amplitude (uV) in REM stage.
JM	cyc3_amp_rms_uV	Cycle 3 - Average rms (Root Mean Square) amplitude (uV) in all stages
JN	cyc3_N1_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
JO	cyc3_N2_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
JP	cyc3_N3_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
JQ	cyc3_N2N3_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
